strongsubj,1,agonizingly,anypos,n,0
strongsubj,1,agony,noun,n,0
strongsubj,1,agree,verb,y,4
strongsubj,1,agreeability,anypos,y,4
weaksubj,1,agreeable,adj,n,4
strongsubj,1,agreeable,anypos,y,4
strongsubj,1,agreeableness,anypos,y,4
strongsubj,1,agreeably,anypos,y,4
weaksubj,1,agreement,adj,n,4
weaksubj,1,agreement,noun,n,4
strongsubj,1,aha,anypos,y,2
weaksubj,1,ail,noun,n,0
weaksubj,1,ail,verb,y,0
weaksubj,1,ailment,noun,n,0
strongsubj,1,aimless,adj,n,0
strongsubj,1,air,verb,y,2
weaksubj,1,airs,adj,n,0
weaksubj,1,airs,noun,n,0
weaksubj,1,alarm,adj,n,0
weaksubj,1,alarm,verb,y,0
strongsubj,1,alarmed,adj,n,0
strongsubj,1,alarming,adj,n,0
strongsubj,1,alarmingly,anypos,n,0
strongsubj,1,alas,anypos,y,0
weaksubj,1,alert,adj,n,2
weaksubj,1,alienate,verb,y,0
weaksubj,1,alienated,adj,n,0
weaksubj,1,alienation,noun,n,0
weaksubj,1,all-time,adj,n,2
weaksubj,1,all-time,noun,n,2
strongsubj,1,allay,verb,y,4
strongsubj,1,allegation,anypos,n,0
strongsubj,1,allegations,adj,n,0
weaksubj,1,allege,verb,n,0
strongsubj,1,allegations,noun,n,0
strongsubj,1,allegorize,verb,y,2
weaksubj,1,allergic,adj,n,0
weaksubj,1,alleviate,verb,y,4
strongsubj,1,alliance,anypos,n,2
strongsubj,1,alliances,adj,n,2
strongsubj,1,alliances,noun,n,2
weaksubj,1,allow,verb,y,4
weaksubj,1,allowable,adj,n,4
strongsubj,1,allure,verb,y,4
strongsubj,1,allure,noun,n,4
strongsubj,1,alluring,anypos,n,4
strongsubj,1,alluringly,anypos,n,4
strongsubj,1,allusion,adj,n,2
strongsubj,1,allusion,noun,n,2
strongsubj,1,allusions,anypos,n,2
strongsubj,1,ally,noun,y,4
strongsubj,1,almighty,adj,n,4
strongsubj,1,aloof,adj,n,0
weaksubj,1,altercation,noun,n,0
weaksubj,1,although,anypos,y,0
strongsubj,1,altogether,anypos,n,2
strongsubj,1,altruist,noun,n,4
strongsubj,1,altruistic,adj,n,4
strongsubj,1,altruistically,adj,n,4
strongsubj,1,amaze,verb,y,4
strongsubj,1,amazed,adj,n,4
strongsubj,1,amazement,noun,n,4
strongsubj,1,amazing,adj,n,4
strongsubj,1,amazing,anypos,y,4
strongsubj,1,amazingly,anypos,n,4
strongsubj,1,ambiguous,adj,n,0
strongsubj,1,ambiguity,noun,n,0
weaksubj,1,ambitious,adj,n,4
weaksubj,1,ambitious,noun,n,4
weaksubj,1,ambitiously,anypos,y,4
strongsubj,1,ambivalence,anypos,y,0
strongsubj,1,ambivalent,adj,n,0
strongsubj,1,ambivalent,noun,n,0
weaksubj,1,ambush,noun,n,0
weaksubj,1,ambush,verb,y,0
strongsubj,1,ameliorate,verb,y,4
strongsubj,1,amenable,adj,n,4
weaksubj,1,amenity,noun,n,4
strongsubj,1,amiability,noun,n,4
strongsubj,1,amiabily,adverb,n,4
strongsubj,1,amiable,adj,n,4
strongsubj,1,amicability,noun,n,4
strongsubj,1,amicable,adj,n,4
strongsubj,1,amicably,adverb,n,4
strongsubj,1,amiss,anypos,n,0
weaksubj,1,amity,adj,n,4
weaksubj,1,amity,noun,n,4
weaksubj,1,amnesty,noun,n,4
strongsubj,1,amour,noun,n,4
weaksubj,1,ample,adj,n,4
weaksubj,1,amply,adverb,n,4
weaksubj,1,amplify,verb,y,2
weaksubj,1,amputate,verb,y,0
strongsubj,1,amuse,verb,y,4
strongsubj,1,amusement,adj,n,4
strongsubj,1,amusement,noun,n,4
strongsubj,1,amusing,adj,n,4
strongsubj,1,amusing,anypos,y,4
strongsubj,1,amusingly,anypos,y,4
weaksubj,1,analytical,adj,n,2
strongsubj,1,anarchism,noun,n,0
strongsubj,1,anarchist,noun,n,0
strongsubj,1,anarchistic,adj,n,0
strongsubj,1,anarchy,noun,n,0
weaksubj,1,anemic,adj,n,0
weaksubj,1,angel,noun,n,4
strongsubj,1,angelic,adj,n,4
strongsubj,1,anger,adj,n,0
strongsubj,1,anger,noun,n,0
strongsubj,1,anger,verb,y,0
strongsubj,1,angrily,anypos,y,0
strongsubj,1,angriness,anypos,y,0
strongsubj,1,angry,adj,n,0
strongsubj,1,anguish,noun,n,0
strongsubj,1,anguish,verb,y,0
strongsubj,1,annihilate,verb,y,0
strongsubj,1,annihilation,noun,n,0
weaksubj,1,animated,adj,n,4
strongsubj,1,animosity,noun,n,0
strongsubj,1,annoy,verb,y,0
strongsubj,1,annoyance,noun,n,0
strongsubj,1,annoyed,adj,n,0
strongsubj,1,annoying,adj,n,0
strongsubj,1,annoying,anypos,y,0
strongsubj,1,annoyingly,anypos,n,0
weaksubj,1,anomalous,adj,n,0
weaksubj,1,anomaly,noun,n,0
strongsubj,1,antagonism,noun,n,0
weaksubj,1,antagonist,noun,n,0
strongsubj,1,antagonistic,adj,n,0
strongsubj,1,antagonize,verb,y,0
strongsubj,1,anti-,noun,n,0
strongsubj,1,anti-American,adj,n,0
strongsubj,1,anti-American,noun,n,0
strongsubj,1,anti-Israeli,adj,n,0
strongsubj,1,anti-Israeli,noun,n,0
strongsubj,1,anti-Semites,adj,n,0
strongsubj,1,anti-Semites,noun,n,0
strongsubj,1,anti-US,adj,n,0
strongsubj,1,anti-US,noun,n,0
strongsubj,1,anti-occupation,adj,n,0
strongsubj,1,anti-occupation,noun,n,0
strongsubj,1,anti-proliferation,adj,n,0
strongsubj,1,anti-proliferation,noun,n,0
strongsubj,1,anti-social,adj,n,0
strongsubj,1,anti-white,adj,n,0
strongsubj,1,anti-white,noun,n,0
strongsubj,1,antipathy,noun,n,0
strongsubj,1,antiquated,adj,n,0
strongsubj,1,antithetical,adj,n,0
strongsubj,1,antithetical,noun,n,0
strongsubj,1,anxieties,noun,n,0
strongsubj,1,anxiety,noun,n,0
strongsubj,1,anxious,anypos,n,0
strongsubj,1,anxiously,anypos,n,0
strongsubj,1,anxiousness,noun,n,0
strongsubj,1,anyhow,anypos,y,2
strongsubj,1,anyway,anypos,y,2
strongsubj,1,anyways,anypos,y,2
strongsubj,1,apathetic,adj,n,0
strongsubj,1,apathetic,noun,n,0
strongsubj,1,apathetically,adverb,n,0
strongsubj,1,apathy,noun,n,0
strongsubj,1,ape,verb,y,0
strongsubj,1,apocalypse,noun,n,0
strongsubj,1,apocalyptic,adj,n,0
strongsubj,1,apologist,adj,n,0
strongsubj,1,apologist,noun,n,0
strongsubj,1,apologists,adj,n,0
strongsubj,1,apologists,noun,n,0
strongsubj,1,apostle,adj,n,4
strongsubj,1,apostle,noun,n,4
strongsubj,1,apotheosis,adj,n,4
strongsubj,1,apotheosis,noun,n,4
strongsubj,1,appal,verb,y,0
strongsubj,1,appall,adj,n,0
strongsubj,1,appall,anypos,y,0
strongsubj,1,appall,verb,y,0
strongsubj,1,appalled,adj,n,0
strongsubj,1,appalling,adj,n,0
strongsubj,1,appallingly,anypos,n,0
weaksubj,1,apparent,anypos,y,2
weaksubj,1,apparently,anypos,y,2
weaksubj,1,appeal,adj,n,4
weaksubj,1,appeal,noun,n,4
weaksubj,1,appeal,verb,y,4
strongsubj,1,appealing,adj,n,4
weaksubj,1,appear,anypos,y,2
weaksubj,1,appearance,adj,n,2
weaksubj,1,appearance,noun,n,2
weaksubj,1,appease,verb,y,4
strongsubj,1,applaud,verb,y,4
weaksubj,1,appreciable,adj,n,4
strongsubj,1,appreciate,verb,y,4
strongsubj,1,appreciation,adj,n,4
strongsubj,1,appreciation,noun,n,4
strongsubj,1,appreciative,anypos,n,4
strongsubj,1,appreciatively,anypos,y,4
strongsubj,1,appreciativeness,anypos,y,4
weaksubj,1,apprehend,verb,y,2
strongsubj,1,apprehension,noun,n,0
strongsubj,1,apprehensions,adj,n,0
strongsubj,1,apprehensions,noun,n,0
strongsubj,1,apprehensive,adj,n,0
strongsubj,1,apprehensive,noun,n,0
strongsubj,1,apprehensively,anypos,y,0
weaksubj,1,appropriate,adj,n,4
weaksubj,1,approval,noun,n,4
weaksubj,1,approve,verb,y,4
weaksubj,1,apt,adj,n,4
weaksubj,1,aptly,adverb,n,4
weaksubj,1,aptitude,noun,n,4
strongsubj,1,arbitrary,adj,n,0
strongsubj,1,arcane,adj,n,0
strongsubj,1,archaic,adj,n,0
strongsubj,1,ardent,adj,n,4
strongsubj,1,ardently,anypos,n,4
strongsubj,1,ardor,noun,n,4
strongsubj,1,arduous,adj,n,0
strongsubj,1,arduously,anypos,n,0
weaksubj,1,aristocratic,adj,n,4
strongsubj,1,argue,verb,y,0
weaksubj,1,argument,adj,n,0
weaksubj,1,argument,noun,n,0
strongsubj,1,argumentative,anypos,y,0
weaksubj,1,arguments,adj,n,0
weaksubj,1,arguments,noun,n,0
strongsubj,1,arousal,anypos,y,4
strongsubj,1,arouse,verb,y,4
strongsubj,1,arousing,anypos,y,4
strongsubj,1,arresting,adj,n,4
strongsubj,1,arrogance,noun,n,0
strongsubj,1,arrogant,adj,n,0
strongsubj,1,arrogant,anypos,y,0
strongsubj,1,arrogantly,anypos,n,0
strongsubj,1,arrogantly,anypos,y,0
strongsubj,1,articulate,adj,n,4
weaksubj,1,artificial,adj,n,0
strongsubj,1,ascendant,adj,n,4
strongsubj,1,ascendant,noun,n,4
strongsubj,1,ascertainable,adj,n,4
strongsubj,1,ascertainable,noun,n,4
strongsubj,1,ashamed,adj,n,0
strongsubj,1,asinine,adj,n,0
strongsubj,1,asininely,adverb,n,0
strongsubj,1,asinininity,noun,n,0
strongsubj,1,askance,adverb,n,0
strongsubj,1,asperse,verb,y,0
strongsubj,1,aspersion,noun,n,0
strongsubj,1,aspersions,noun,n,0
strongsubj,1,aspiration,noun,n,4
strongsubj,1,aspirations,adj,n,4
strongsubj,1,aspirations,noun,n,4
strongsubj,1,aspire,verb,y,4
weaksubj,1,assail,verb,y,0
weaksubj,1,assassinate,verb,y,0
strongsubj,1,assassin,noun,n,0
weaksubj,1,assault,adj,n,0
weaksubj,1,assault,noun,n,0
strongsubj,1,assent,verb,y,4
strongsubj,1,assertions,adj,n,4
strongsubj,1,assertions,noun,n,4
weaksubj,1,assertive,adj,n,4
strongsubj,1,assess,verb,y,2
weaksubj,1,assessment,adj,n,2
weaksubj,1,assessment,noun,n,2
weaksubj,1,assessments,adj,n,2
weaksubj,1,assessments,noun,n,2
weaksubj,1,asset,noun,n,4
strongsubj,1,assiduous,adj,n,4
strongsubj,1,assiduously,adverb,n,4
weaksubj,1,assuage,verb,y,4
weaksubj,1,assumption,adj,n,2
weaksubj,1,assumption,noun,n,2
weaksubj,1,assurance,adj,n,4
weaksubj,1,assurance,noun,n,4
weaksubj,1,assurances,adj,n,4
weaksubj,1,assurances,noun,n,4
strongsubj,1,assure,verb,y,4
strongsubj,1,assuredly,anypos,n,4
strongsubj,1,astonish,verb,y,4
strongsubj,1,astonished,adj,n,4
strongsubj,1,astonishing,adj,n,4
strongsubj,1,astonishing,anypos,y,4
strongsubj,1,astonishingly,anypos,n,4
strongsubj,1,astonishment,noun,n,4
strongsubj,1,astound,verb,y,4
strongsubj,1,astounded,adj,n,4
strongsubj,1,astounding,adj,n,4
strongsubj,1,astounding,anypos,n,4
strongsubj,1,astounding,anypos,y,4
strongsubj,1,astoundingly,anypos,n,4
weaksubj,1,astray,adj,n,0
strongsubj,1,astronomic,adj,n,2
strongsubj,1,astronomical,adj,n,2
strongsubj,1,astronomically,anypos,n,2
strongsubj,1,astute,adj,n,4
strongsubj,1,astutely,adverb,n,4
strongsubj,1,asunder,anypos,n,0
weaksubj,1,asylum,adj,n,4
weaksubj,1,asylum,noun,n,4
strongsubj,1,atrocious,adj,n,0
strongsubj,1,atrocities,noun,n,0
strongsubj,1,atrocity,noun,n,0
strongsubj,1,atrophy,verb,y,0
weaksubj,1,attack,noun,n,0
weaksubj,1,attack,verb,y,0
weaksubj,1,attain,verb,y,4
weaksubj,1,attainable,adj,n,4
strongsubj,1,attentive,adj,n,4
strongsubj,1,attest,verb,y,4
strongsubj,1,attitude,adj,n,2
strongsubj,1,attitude,noun,n,2
weaksubj,1,attitudes,adj,n,2
weaksubj,1,attitudes,noun,n,2
strongsubj,1,attraction,adj,n,4
strongsubj,1,attraction,noun,n,4
strongsubj,1,attractive,adj,n,4
strongsubj,1,attractive,noun,n,4
strongsubj,1,attractively,anypos,y,4
weaksubj,1,attune,adj,n,4
strongsubj,1,audacious,adj,n,0
strongsubj,1,audaciously,anypos,n,0
strongsubj,1,audaciousness,noun,n,0
strongsubj,1,audacity,noun,n,0
strongsubj,1,auspicious,adj,n,4
strongsubj,1,austere,adj,n,0
weaksubj,1,authentic,adj,n,4
weaksubj,1,authoritarian,adj,n,0
weaksubj,1,authoritative,adj,n,4
strongsubj,1,autocrat,noun,n,0
strongsubj,1,autocratic,adj,n,0
weaksubj,1,award,adj,n,4
weaksubj,1,award,verb,y,4
strongsubj,1,awareness,noun,n,2
strongsubj,1,aware,adj,n,2
strongsubj,1,autocratic,adj,n,0
strongsubj,1,autocratic,noun,n,0
weaksubj,1,autonomous,adj,n,4
strongsubj,1,avalanche,adj,n,0
strongsubj,1,avalanche,noun,n,0
strongsubj,1,avarice,noun,n,0
strongsubj,1,avaricious,adj,n,0
strongsubj,1,avariciously,adj,n,0
strongsubj,1,avenge,verb,y,0
strongsubj,1,aver,verb,y,4
strongsubj,1,averse,anypos,n,0
strongsubj,1,aversion,noun,n,0
strongsubj,1,avid,adj,n,4
strongsubj,1,avidly,anypos,n,4
weaksubj,1,avoid,verb,y,0
weaksubj,1,avoidance,noun,n,0
strongsubj,1,awe,noun,n,4
strongsubj,1,awe,verb,y,4
strongsubj,1,awed,adj,n,4
strongsubj,1,awesome,adj,n,4
strongsubj,1,awesome,anypos,y,4
strongsubj,1,awesomely,anypos,n,4
strongsubj,1,awesomeness,noun,n,4
strongsubj,1,awestruck,adj,n,4
strongsubj,1,awful,adj,n,0
strongsubj,1,awful,anypos,n,0
strongsubj,1,awfully,anypos,n,0
strongsubj,1,awfulness,anypos,y,0
strongsubj,1,awfulness,noun,n,0
strongsubj,1,awkward,adj,n,0
strongsubj,1,awkwardness,noun,n,0
strongsubj,1,ax,verb,y,0
strongsubj,1,babble,verb,y,0
strongsubj,1,baby,adj,n,2
strongsubj,1,baby,noun,n,2
weaksubj,1,back,verb,y,4
strongsubj,1,backbite,verb,y,0
strongsubj,1,backbiting,anypos,n,0
weaksubj,1,backbone,noun,n,4
strongsubj,1,backward,adj,n,0
strongsubj,1,backwardness,noun,n,0
strongsubj,1,bad,adj,n,0
strongsubj,1,badly,adj,n,0
strongsubj,1,baffle,verb,y,0
strongsubj,1,baffled,adj,n,0
strongsubj,1,bafflement,noun,n,0
strongsubj,1,baffling,anypos,n,0
strongsubj,1,bait,verb,y,0
weaksubj,1,balanced,adj,n,4
strongsubj,1,balk,verb,y,0
strongsubj,1,banal,adj,n,0
strongsubj,1,banal,anypos,y,0
strongsubj,1,banalize,verb,y,0
strongsubj,1,bane,noun,n,0
strongsubj,1,banish,adj,n,0
strongsubj,1,banish,verb,y,0
strongsubj,1,banishment,noun,n,0
weaksubj,1,bankrupt,adj,n,0
weaksubj,1,bankrupt,verb,y,0
weaksubj,1,bar,verb,y,0
strongsubj,1,barbarian,adj,n,0
strongsubj,1,barbarian,noun,n,0
strongsubj,1,barbaric,adj,n,0
strongsubj,1,barbarically,anypos,n,0
strongsubj,1,barbarity,adj,n,0
strongsubj,1,barbarity,noun,n,0
strongsubj,1,barbarous,adj,n,0
strongsubj,1,barbarous,anypos,y,0
strongsubj,1,barbarously,anypos,n,0
weaksubj,1,barely,anypos,y,0
strongsubj,1,bargain,noun,n,4
strongsubj,1,bargain,adj,n,4
strongsubj,1,barren,adj,n,0
strongsubj,1,baseless,adj,n,0
strongsubj,1,bashful,adj,n,0
weaksubj,1,basic,adj,n,4
weaksubj,1,basically,anypos,n,2
weaksubj,1,bask,verb,y,4
strongsubj,1,bastard,anypos,y,0
strongsubj,1,bastard,noun,n,0
weaksubj,1,batons,adj,n,2
weaksubj,1,batons,noun,n,2
weaksubj,1,battered,adj,n,0
weaksubj,1,battering,adj,n,0
weaksubj,1,battering,noun,n,0
weaksubj,1,battle,verb,y,0
strongsubj,1,battle-lines,adj,n,0
strongsubj,1,battle-lines,noun,n,0
weaksubj,1,battlefield,noun,n,0
strongsubj,1,battleground,adj,n,0
strongsubj,1,battleground,noun,n,0
strongsubj,1,batty,adj,n,0
weaksubj,1,beacon,noun,n,4
weaksubj,1,bearish,adj,n,0
strongsubj,1,beast,adj,n,0
strongsubj,1,beast,noun,n,0
strongsubj,1,beastly,adj,n,0
strongsubj,1,beatify,verb,y,4
strongsubj,1,beauteous,adj,n,4
strongsubj,1,beautiful,adj,n,4
strongsubj,1,beautiful,anypos,y,4
strongsubj,1,beautifully,anypos,n,4
strongsubj,1,beautify,verb,y,4
strongsubj,1,beauty,noun,n,4
strongsubj,1,bedlam,noun,n,0
strongsubj,1,bedlamite,noun,n,0
strongsubj,1,befit,verb,y,4
strongsubj,1,befitting,adj,n,4
strongsubj,1,befoul,verb,y,0
strongsubj,1,befriend,verb,y,4
strongsubj,1,beg,verb,y,0
weaksubj,1,beggar,noun,n,0
strongsubj,1,beggarly,adj,n,0
strongsubj,1,begging,adj,n,0
strongsubj,1,begging,noun,n,0
strongsubj,1,beguile,verb,y,0
weaksubj,1,belated,adj,n,0
strongsubj,1,belabor,verb,y,0
strongsubj,1,beleaguer,verb,y,0
strongsubj,1,belie,verb,y,0
strongsubj,1,belief,adj,n,2
strongsubj,1,belief,noun,n,2
weaksubj,1,beliefs,adj,n,2
weaksubj,1,beliefs,noun,n,2
strongsubj,1,believable,adj,n,4
strongsubj,1,believe,verb,y,2
strongsubj,1,belittle,verb,y,0
strongsubj,1,belittled,adj,n,0
strongsubj,1,belittling,anypos,y,0
strongsubj,1,bellicose,adj,n,0
strongsubj,1,bellicose,noun,n,0
strongsubj,1,belligerence,noun,n,0
strongsubj,1,belligerent,adj,n,0
strongsubj,1,belligerent,anypos,y,0
strongsubj,1,belligerently,anypos,n,0
strongsubj,1,beloved,adj,n,4
strongsubj,1,bemoan,verb,y,0
strongsubj,1,bemoaning,adj,n,0
strongsubj,1,bemused,adj,n,0
weaksubj,1,benefactor,noun,n,4
weaksubj,1,beneficial,adj,n,4
strongsubj,1,beneficent,adj,n,4
strongsubj,1,beneficial,anypos,y,4
strongsubj,1,beneficially,anypos,y,4
strongsubj,1,beneficiary,adj,n,4
strongsubj,1,beneficiary,noun,n,4
weaksubj,1,benefit,adj,n,4
weaksubj,1,benefit,noun,n,4
